time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range
7063552,1,14.21,-0.26322824,187,10,0.1404120922088623,-3.087868195772171,0.208544921875,0.0003,0.9807274624705314,0.023414895,34480,-0.048004671081434934,0.26081305742263794,0.2
7065600,1,15.59,-0.55594052,187,10,0.27221912145614624,-3.070848423242569,0.2205078125,0.0003,1.0016390308737755,0.025261402,34490,-0.04867566439788788,0.2269296944141388,0.2
7067648,1,15.16,-0.43552262999999997,188,10,0.30333107709884644,-3.0885752737522125,0.211083984375,0.0003,0.9072812825441361,0.024815228,34500,-0.05242847779300064,0.22040489315986633,0.2
7069696,1,14.76,-0.65389567,175,11,0.3730294704437256,-3.0921241879463195,0.20810546875,0.0003,0.8698092997074127,0.021307107,34510,-0.05055960905738175,0.22667619585990906,0.2
7071744,1,15.0,-0.30132990000000004,188,10,0.3331300616264343,-3.116013240814209,0.1970703125,0.0003,0.9095204114913941,0.02263544,34520,-0.04980287400539964,0.2011619210243225,0.2
7073792,1,14.17,-0.34364365999999996,188,10,0.36248940229415894,-3.102060133218765,0.230712890625,0.0003,0.8870928734540939,0.023264661,34530,-0.050254234275780615,0.1939014494419098,0.2
7075840,1,15.01,-0.6795701100000001,190,10,0.33621567487716675,-3.0912084341049195,0.206298828125,0.0003,0.8810978382825851,0.02178182,34540,-0.04860804083291441,0.18114347755908966,0.2
7077888,1,12.69,1.09267337,326,6,0.3448534607887268,-3.0890184462070467,0.21337890625,0.0003,0.935450030863285,0.023695387,34550,-0.0512153765768744,0.2591555118560791,0.2
7079936,1,13.26,1.04682316,323,6,0.10037696361541748,-2.8822256684303285,0.1568359375,0.0003,0.5686810478568077,0.02480764,34560,-0.0371299059363082,0.08780641853809357,0.2
7081984,1,14.14,-0.25254466000000003,185,11,0.10228127241134644,-2.9151074588298798,0.223876953125,0.0003,0.3023648291826248,0.037620224,34570,-0.043223239586222914,-0.03168933093547821,0.2
7084032,1,13.7,0.10915793000000003,187,10,-0.04832017421722412,-2.9143327832221986,0.097900390625,0.0003,1.4323372215032577,0.01360864,34580,-0.025016105955000967,0.3868720531463623,0.2
7086080,1,10.17,-0.47818043000000005,185,11,0.35465478897094727,-2.847211891412735,0.14990234375,0.0003,0.9764159336686135,0.016719226,34590,-0.0361899082083255,0.248086079955101,0.2
7088128,1,16.33,0.5026284099999999,184,11,0.5768827199935913,-2.8348190248012544,0.1263671875,0.0003,1.1553203850984572,0.013376674,34600,-0.02608370108064264,0.4105994403362274,0.2
7090176,1,15.04,-0.5616095900000001,184,11,-0.05482673645019531,-2.9389234244823457,0.140673828125,0.0003,1.0501977995038032,0.02159489,34610,-0.03181635990040377,0.3224247694015503,0.2
7092224,1,15.08,0.3747737099999999,186,10,0.020325303077697754,-3.2012640237808228,0.166845703125,0.0003,1.2518974751234055,0.018783417,34620,-0.04305640284437686,0.3569950461387634,0.2
7094272,1,16.08,0.0548787,186,10,0.09209197759628296,-2.9263140499591827,0.19189453125,0.0003,1.0639406993985177,0.022587001,34630,-0.041194541146978736,0.34448349475860596,0.2
7096320,1,12.22,-0.1677179,188,10,0.04627490043640137,-3.097671556472778,0.183203125,0.0003,1.0827667370438576,0.020249592,34640,-0.04955963836982846,0.3093879222869873,0.2
7098368,1,14.88,0.38968363999999994,188,10,-0.06505751609802246,-2.8061029255390166,0.10791015625,0.0003,1.223830707371235,0.015354235,34650,-0.022332076355814932,0.2650386095046997,0.2
7100416,1,13.75,0.13761934999999997,189,10,0.1977018117904663,-2.8746973514556884,0.173681640625,0.0003,1.1107965663075448,0.018617675,34660,-0.041920144017785786,0.3789960741996765,0.2
7102464,1,15.95,-0.3741899,186,10,0.2574957609176636,-2.8732266426086426,0.137744140625,0.0003,1.186983162164688,0.016479531,34670,-0.03198983750771731,0.3560429811477661,0.2
7104512,1,10.47,-0.32316377,186,10,-0.161279559135437,-3.1834812819957734,0.134326171875,0.0003,1.1189242899417877,0.018227313,34680,-0.0360054544173181,0.3334121108055115,0.2
7106560,1,14.69,-0.16142565999999994,186,10,0.14944547414779663,-2.8955419957637787,0.12822265625,0.0003,1.4127171337604523,0.015361937,34690,-0.027402333496138454,0.4305783212184906,0.2
7108608,1,14.11,0.16503498000000005,187,10,0.009769916534423828,-3.178307843208313,0.159228515625,0.0003,1.1797441035509109,0.017320164,34700,-0.03823530961526558,0.3216931223869324,0.2
7110656,1,16.83,-0.14691682000000003,188,10,0.06418228149414062,-2.8631046295166014,0.165234375,0.0003,1.214384925365448,0.017837958,34710,-0.03427924152929336,0.4043288826942444,0.2
7112704,1,14.19,0.35150152,188,10,0.08450442552566528,-3.1466885805130005,0.16708984375,0.0003,1.0354891404509545,0.019134462,34720,-0.04522126476513222,0.3007306456565857,0.2
7114752,1,13.83,0.28255828000000005,188,10,0.07311868667602539,-2.9010389029979704,0.16259765625,0.0003,0.953012365102768,0.020776495,34730,-0.03881956350523978,0.2246619164943695,0.2
7116800,1,13.0,-0.23466850000000006,189,10,0.2640492916107178,-2.9143442094326018,0.1755859375,0.0003,0.8763054043054581,0.017659187,34740,-0.035910690831951794,0.21061056852340698,0.2
7118848,1,12.52,0.26956020999999997,185,11,0.05297863483428955,-2.9805872797966004,0.14638671875,0.0003,1.4747703552246094,0.017634455,34750,-0.03861726879840717,0.43602970242500305,0.2
7120896,1,11.77,-0.05276157000000006,186,10,0.25743550062179565,-2.8620296835899355,0.20693359375,0.0003,0.9493285164237022,0.01685761,34760,-0.03810760481283069,0.25465425848960876,0.2
7122944,1,14.34,-0.4296604199999999,189,10,0.2785564064979553,-2.8836626946926116,0.17919921875,0.0003,1.1228860408067702,0.020658985,34770,-0.03744551232084632,0.34066829085350037,0.2
7124992,1,11.8,0.01684212999999996,187,10,0.04142105579376221,-3.1741166412830353,0.1708984375,0.0003,1.4199217319488526,0.020653734,34780,-0.04212204850045964,0.4365657866001129,0.2
7127040,1,12.66,-0.1803992800000001,185,11,0.20203840732574463,-2.9140421748161316,0.16513671875,0.0003,1.074855165183544,0.017710444,34790,-0.03523812799248845,0.29162758588790894,0.2
7129088,1,13.49,0.47515191,185,11,0.18560725450515747,-2.9380299270153047,0.186865234375,0.0003,1.2161869257688522,0.018911786,34800,-0.041402132471557704,0.36342108249664307,0.2
7131136,1,13.12,0.4834423699999999,185,11,-0.01830613613128662,-2.9259988188743593,0.165869140625,0.0003,0.8153023943305016,0.016504832,34810,-0.03419606107054278,0.16936960816383362,0.2
7133184,1,15.4,-0.07841415999999998,187,10,0.2080845832824707,-2.917948764562607,0.182177734375,0.0003,0.7583116441965103,0.020024037,34820,-0.039666965592186895,0.17550095915794373,0.2
7135232,1,13.29,0.08356453000000003,189,10,0.13618409633636475,-3.1187271654605864,0.16640625,0.0003,1.1400085717439652,0.020687565,34830,-0.04274187249829993,0.3073890209197998,0.2
7137280,1,10.3,-0.13330133999999996,189,10,0.24275457859039307,-3.082098883390427,0.214501953125,0.0003,1.0409205183386803,0.020169124,34840,-0.046019757818430665,0.289126992225647,0.2
7139328,1,14.0,0.18039303999999998,186,10,0.23477685451507568,-2.7900691747665407,0.17763671875,0.0003,1.195998552441597,0.016993584,34850,-0.03644242652226239,0.32740533351898193,0.2
7141376,1,10.76,0.6152125900000001,184,11,0.0597420334815979,-2.877596914768219,0.156005859375,0.0003,1.2557253539562225,0.017960574,34860,-0.04019809253513813,0.38099557161331177,0.2
7143424,1,13.83,0.12626535000000005,188,10,-0.08129012584686279,-2.756670522689819,0.15224609375,0.0003,0.6962653703987598,0.017295018,34870,-0.03387246336787939,0.1636773943901062,0.2
7145472,1,12.17,0.68924583,188,10,0.0919066071510315,-2.9470689952373506,0.1853515625,0.0003,0.9855445176362991,0.023075905,34880,-0.04608007930219173,0.23650459945201874,0.2
7147520,1,14.29,0.2032925000000001,188,10,0.034858644008636475,-2.817455607652664,0.149951171875,0.0003,0.7398170873522758,0.0153772365,34890,-0.033974074490834026,0.18849927186965942,0.2
7149568,1,12.42,0.7691800099999999,189,10,0.11169672012329102,-3.041552942991257,0.1546875,0.0003,0.981740514934063,0.017420104,34900,-0.04021945979911834,0.24533304572105408,0.2
7151616,1,11.09,-0.026344020000000034,183,11,0.009390652179718018,-2.836932373046875,0.187890625,0.0003,0.6342447578907013,0.023385733,34910,-0.03723999921930954,0.13243171572685242,0.2
7153664,1,11.18,0.7883702400000003,188,10,0.06702911853790283,-2.742978149652481,0.143408203125,0.0003,1.992896854877472,0.016001781,34920,-0.0312878237105906,0.7336969971656799,0.2
7155712,1,9.86,0.5474221,187,10,0.09208405017852783,-2.7148854315280913,0.138134765625,0.0003,0.7245772987604141,0.01507527,34930,-0.03326633421238512,0.17825335264205933,0.2
7157760,1,9.74,0.3205748299999999,185,11,0.18751615285873413,-2.664309376478195,0.16533203125,0.0003,0.9730961501598359,0.018176995,34940,-0.03492210076656192,0.26298314332962036,0.2
7159808,1,18.16,-0.5326113600000001,191,10,0.3805398941040039,-2.6779413521289825,0.1763671875,0.0003,1.0217125877737998,0.016627602,34950,-0.033406731416471304,0.2877628207206726,0.2
7161856,1,17.69,-0.17475522999999998,188,10,0.10205239057540894,-3.202990245819092,0.196728515625,0.0003,1.0444699078798294,0.021860324,34960,-0.04719205526635051,0.25983619689941406,0.2
7163904,1,17.04,-0.8448047,188,10,0.07731491327285767,-3.2038855612277986,0.22080078125,0.0003,0.8613575860857964,0.024286453,34970,-0.050124561740085484,0.18502523005008698,0.2
7165952,1,18.9,-0.6567936799999998,190,10,-0.009577393531799316,-3.241304022073746,0.198876953125,0.0003,1.1443526551127434,0.021122167,34980,-0.045087904401589184,0.3489150404930115,0.2
7168000,1,16.9,-0.38964117000000004,186,10,0.0868881344795227,-3.21434171795845,0.219677734375,0.0003,0.875336542725563,0.02387029,34990,-0.05017099423566833,0.23499542474746704,0.2
7170048,1,17.97,-0.40325047,191,10,0.08924484252929688,-3.2707229614257813,0.20703125,0.0003,1.046700444817543,0.020446068,35000,-0.04814805433270521,0.290454626083374,0.2
7172096,1,17.1,-0.3640123300000001,174,11,0.19322431087493896,-3.2572392582893372,0.177001953125,0.0003,0.8689274668693543,0.02054344,35010,-0.047871796693652865,0.17616717517375946,0.2
7174144,1,15.93,-0.61744294,188,10,0.20456790924072266,-3.2657642543315886,0.1744140625,0.0003,1.0687109291553498,0.02042031,35020,-0.044754942145664244,0.31817197799682617,0.2
7176192,1,17.59,-0.4964287399999999,187,10,0.12803632020950317,-3.297325164079666,0.201953125,0.0003,1.0618142530322074,0.022251308,35030,-0.04746233614860103,0.28428253531455994,0.2
7178240,1,15.98,-0.4677711,185,11,0.12914633750915527,-3.237965488433838,0.213623046875,0.0003,0.8850618615746498,0.021657556,35040,-0.0512492707464844,0.23340776562690735,0.2
7180288,1,14.87,0.93530895,325,6,0.1257331371307373,-3.265149658918381,0.20390625,0.0003,1.01765478849411,0.022369284,35050,-0.047099400509614496,0.2424003779888153,0.2
7182336,1,13.99,0.9379180000000001,326,6,-0.4268944263458252,-2.97545730471611,0.143408203125,0.0003,0.46066747009754183,0.019180804,35060,-0.03819604108575732,0.013137280941009521,0.2
7184384,1,13.44,-0.009805830000000003,186,10,-0.0062438249588012695,-2.9967395782470705,0.1888671875,0.0003,0.4076432630419731,0.021192158,35070,-0.03764622544404119,0.0063886940479278564,0.2
7186432,1,10.36,0.4500527900000001,184,11,0.15791475772857666,-3.0994999766349793,0.1796875,0.0003,0.8891661286354064,0.02100312,35080,-0.042075294302776456,0.1935666799545288,0.2
7188480,1,14.26,0.06903355,185,11,0.12448954582214355,-2.8703529596328736,0.153564453125,0.0003,1.0275285854935645,0.016883194,35090,-0.03297197744250298,0.32829901576042175,0.2
7190528,1,9.62,0.5793700700000001,185,11,0.1141272783279419,-3.1806966423988343,0.17802734375,0.0003,0.9304620534181595,0.021257702,35100,-0.042518654104787855,0.23281490802764893,0.2
7192576,1,15.67,-0.15805593,186,10,0.01734834909439087,-2.6806363463401794,0.150634765625,0.0003,0.9081678107380867,0.018829554,35110,-0.03286732810083777,0.29813724756240845,0.2
7194624,1,17.51,-0.03898906000000001,186,10,0.08055633306503296,-3.2953653812408445,0.129248046875,0.0003,1.1544516563415528,0.016193863,35120,-0.03537431537406519,0.3327462077140808,0.2
7196672,1,9.57,0.48612363000000003,188,10,0.12588346004486084,-3.306396019458771,0.18955078125,0.0003,0.8508274152874946,0.021285884,35130,-0.0480303660267964,0.19402024149894714,0.2
7198720,1,11.92,0.8976258199999997,188,10,0.19345861673355103,-2.7068547368049622,0.11904296875,0.0003,0.9488321512937545,0.012281666,35140,-0.022624310513492674,0.2748448848724365,0.2
7200768,1,8.48,-0.06757691000000002,184,11,0.04071533679962158,-2.8767636895179747,0.14853515625,0.0003,0.6323615401983261,0.018377474,35150,-0.03125094808638096,0.15221917629241943,0.2
7202816,1,12.5,0.20733226999999996,188,10,0.3069074749946594,-2.6827794432640077,0.133349609375,0.0003,1.2455182105302811,0.011350151,35160,-0.02537538707256317,0.44192230701446533,0.2
7204864,1,16.69,-0.58944271,189,10,0.04238384962081909,-2.98374382853508,0.15537109375,0.0003,0.8966332495212554,0.019527944,35170,-0.03578035018290393,0.21969130635261536,0.2
7206912,1,12.04,0.6812409500000001,186,11,0.18535131216049194,-3.296689051389694,0.165771484375,0.0003,1.0881663426756858,0.018415498,35180,-0.03893948546028696,0.27408477663993835,0.2
7208960,1,9.67,0.23394694000000005,185,11,0.060932040214538574,-2.9144394218921663,0.164111328125,0.0003,0.7316369280219078,0.02041035,35190,-0.03891093926504254,0.15035167336463928,0.2
7211008,1,17.59,-0.37575578,189,10,0.32786834239959717,-2.702083224058151,0.191748046875,0.0003,1.2042567253112793,0.016023356,35200,-0.03673343042610213,0.36643168330192566,0.2
7213056,1,16.83,-0.17140521,181,11,0.0432470440864563,-3.2837075173854826,0.178369140625,0.0003,0.9944913893938064,0.022724897,35210,-0.04455831700470299,0.22097548842430115,0.2
7215104,1,9.11,-0.07498110000000004,184,11,0.02452850341796875,-3.2737022817134855,0.213525390625,0.0003,0.920883233845234,0.022555072,35220,-0.0494050637120381,0.19671285152435303,0.2
7217152,1,12.33,-0.0019908100000000095,186,10,0.39209097623825073,-2.6514823496341706,0.177490234375,0.0003,1.3156403720378875,0.014860009,35230,-0.03312085571233183,0.5484919548034668,0.2
7219200,1,11.53,0.09625796999999997,189,10,-0.1028357744216919,-2.9318410992622375,0.150634765625,0.0003,1.4342531204223632,0.017916178,35240,-0.037699031620286406,0.4510473310947418,0.2
7221248,1,13.82,0.032395510000000044,186,10,0.05883079767227173,-2.887373071908951,0.209228515625,0.0003,1.2511315643787384,0.021263195,35250,-0.04844685785938054,0.41762691736221313,0.2
7223296,1,13.59,0.23362645999999998,182,11,0.22115159034729004,-3.0640993475914002,0.170703125,0.0003,0.8606812864542007,0.018130045,35260,-0.04445476545952261,0.1891840100288391,0.2
7225344,1,13.59,0.46397323000000007,189,10,0.09937059879302979,-2.9034246504306793,0.20234375,0.0003,1.1017421528697013,0.020109033,35270,-0.04304162187036127,0.33040404319763184,0.2
7227392,1,11.01,0.5854902899999999,185,11,0.25855278968811035,-3.046086585521698,0.15,0.0003,0.6510867103934288,0.018554948,35280,-0.04047966267680749,0.1439969837665558,0.2
7229440,1,7.72,-0.22051548,184,11,0.10477739572525024,-2.8376570880413055,0.202783203125,0.0003,1.0179235458374023,0.019175917,35290,-0.043847295269370076,0.2315061241388321,0.2
7231488,1,8.55,0.002906849999999971,184,11,0.28925901651382446,-2.4820100724697114,0.140185546875,0.0003,1.4460597455501556,0.013523478,35300,-0.026288718171417712,0.4948514401912689,0.2
7233536,1,11.99,0.46056913999999993,186,10,0.45107072591781616,-2.4991397678852083,0.19501953125,0.0003,1.3881337642669678,0.026591176,35310,-0.03641898138448596,0.446784108877182,0.2
7235584,1,8.34,0.07693376000000002,187,10,-0.14790678024291992,-2.929445332288742,0.200927734375,0.0003,1.2171162158250808,0.025968496,35320,-0.04216072275303304,0.3182997703552246,0.2
7237632,1,9.15,-0.06158600999999996,178,11,0.36400800943374634,-2.5473465621471405,0.153955078125,0.0003,1.328722247481346,0.0124828,35330,-0.029440661543048918,0.47991102933883667,0.2
7239680,1,12.13,0.45975471,186,10,0.30661433935165405,-2.602266001701355,0.180810546875,0.0003,1.3608312398195266,0.017314933,35340,-0.03505173157900572,0.5195202827453613,0.2
7241728,1,10.76,0.30754504,185,11,-0.01558375358581543,-2.896011060476303,0.1828125,0.0003,0.8712819054722786,0.021566967,35350,-0.0408558918396011,0.17022201418876648,0.2
7243776,1,14.83,0.06063631999999999,184,11,0.11821252107620239,-2.765693795681,0.218115234375,0.0003,1.0242688059806824,0.020806618,35360,-0.04475540515268221,0.3240189850330353,0.2
7245824,1,14.35,0.04729560000000008,187,10,-0.053562283515930176,-3.155877536535263,0.1759765625,0.0003,0.9648908317089081,0.021078413,35370,-0.04738577160751447,0.18695172667503357,0.2
7247872,1,10.35,0.60375871,184,11,0.18409103155136108,-3.1286926746368406,0.16455078125,0.0003,0.9194755837321281,0.019294415,35380,-0.04521329922135919,0.24688385426998138,0.2
7249920,1,11.28,0.5295210399999999,173,11,-0.006127834320068359,-2.6665430903434753,0.18388671875,0.0003,0.8572523340582847,0.017312374,35390,-0.038152885623276234,0.20479297637939453,0.2
7251968,1,9.6,0.48313661999999996,178,11,0.19013535976409912,-2.768801563978195,0.21181640625,0.0003,0.8186586067080498,0.022169836,35400,-0.04568502930924297,0.17650751769542694,0.2
7254016,1,8.67,0.17536770999999995,180,11,0.08348739147186279,-2.7875823080539703,0.188232421875,0.0003,0.9364233747124672,0.018391248,35410,-0.03482789124827832,0.34113579988479614,0.2
7256064,1,8.82,0.047758209999999995,181,11,0.20320755243301392,-2.639120954275131,0.124951171875,0.0003,1.5706949263811112,0.014901081,35420,-0.028303628182038666,0.5491426587104797,0.2
7258112,1,9.59,0.29793287999999996,182,11,0.3745410442352295,-2.608942836523056,0.129052734375,0.0003,1.3457207262516022,0.015474127,35430,-0.029130262683611362,0.45814770460128784,0.2
7260160,1,10.25,0.03773964999999997,182,11,0.3995707631111145,-2.7938449382781982,0.185791015625,0.0003,0.9829657420516014,0.017229076,35440,-0.03558508366113529,0.26624590158462524,0.2
7262208,1,15.68,-0.7982224300000001,185,11,-0.09429383277893066,-2.839546924829483,0.1392578125,0.0003,1.3629263460636138,0.018317407,35450,-0.0298981053638272,0.4326670169830322,0.2
7264256,1,16.4,-0.6798429499999998,187,10,-0.1877753734588623,-3.272643172740936,0.13203125,0.0003,1.2375511258840561,0.01822658,35460,-0.03316786983050406,0.31617471575737,0.2
7266304,1,16.02,-0.55628857,184,11,0.10864436626434326,-3.2915298283100127,0.2072265625,0.0003,1.1715071737766265,0.022570124,35470,-0.0466762256808579,0.2977951169013977,0.2
